R628,SARATOGA AVE,40.661453,-73.916327
K022,SENECA AVE,40.702762,-73.90774
B027,SHEEPSHEAD BAY,40.586896,-73.954155
B028,SHEEPSHEAD BAY,40.586896,-73.954155
N127,SHEPHERD AVE,40.67413,-73.88075
R318,SIMPSON ST,40.824073,-73.893064
R317,SIMPSON ST,40.824073,-73.893064
N536,SMITH-9 ST,40.67358,-73.995959
R101S,SOUTH FERRY,40.702068,-74.013664
N086,SPRING ST,40.722301,-73.997141
N087,SPRING ST,40.722301,-73.997141
R215,SPRING ST,40.722301,-73.997141
R216,SPRING ST,40.722301,-73.997141
R416,ST LAWRENCE AVE,40.831509,-73.867618
N315,STEINWAY ST,40.756879,-73.92074
N314,STEINWAY ST,40.756879,-73.92074
R636,STERLING ST,40.662742,-73.95085
G001,STILLWELL AVE,40.577422,-73.981233
G009,STILLWELL AVE,40.577422,-73.981233
N605,SUTPHIN BLVD,40.70546,-73.810708
N338B,SUTPHIN BLVD,40.70546,-73.810708
N338,SUTPHIN BLVD,40.70546,-73.810708
R627,SUTTER AVE,40.664717,-73.92261
H037,SUTTER AVE,40.664717,-73.92261
N213,TREMONT AVE,40.85041,-73.905227
N214,TREMONT AVE,40.85041,-73.905227
C010,UNION ST,40.677316,-73.98311
C011,UNION ST,40.677316,-73.98311
N120,UTICA AVE,40.668897,-73.932942
N120A,UTICA AVE,40.668897,-73.932942
R633,VAN SICLEN AVE,40.665449,-73.889395
J021,VAN SICLEN AVE,40.665449,-73.889395
N126,VAN SICLEN AVE,40.665449,-73.889395
R504,VERNON/JACKSON,40.742626,-73.953581
R503,VERNON/JACKSON,40.742626,-73.953581
R506,VERNON/JACKSON,40.742626,-73.953581
R336,WAKEFIELD-241,40.903125,-73.85062
R111,WALL ST,40.706821,-74.0091
R110,WALL ST,40.706821,-74.0091
R112,WALL ST,40.706821,-74.0091
R112A,WALL ST,40.706821,-74.0091
R203,WALL ST,40.706821,-74.0091
R203A,WALL ST,40.706821,-74.0091
R204,WALL ST,40.706821,-74.0091
R204A,WALL ST,40.706821,-74.0091
R420,WESTCHESTER SQ,40.839892,-73.842952
A060,WHITEHALL ST,40.703087,-74.012994
A058,WHITEHALL ST,40.703087,-74.012994
R413,WHITLOCK AVE,40.826525,-73.886283
H032,WILSON AVE,40.688764,-73.904046
R637,WINTHROP ST,40.656652,-73.9502
J031,WOODHAVEN BLVD,40.693879,-73.851576
J032,WOODHAVEN BLVD,40.693879,-73.851576
N329,WOODHAVEN BLVD,40.693879,-73.851576
N329A,WOODHAVEN BLVD,40.693879,-73.851576
R294,WOODLAWN ROAD,40.886037,-73.878751
N094,WORLD TRADE CTR,40.712582,-74.009781
N530,YORK ST,40.699743,-73.986885
R419,ZEREGA AVE,40.836488,-73.847036
